acc,loss,val_acc,val_loss
0.2109375,2.549535036087036,0.125,2.5717153549194336
0.203125,5.538047790527344,0.2265625,5.12507438659668
0.8203125,0.5103228092193604,0.7109375,0.8360922336578369
0.8515625,0.37844371795654297,0.7109375,0.7695498466491699
0.8984375,0.23398396372795105,0.7265625,0.9970561265945435
0.890625,0.3474544882774353,0.6640625,1.4013900756835938
0.96875,0.09396593272686005,0.7109375,1.0768870115280151
0.9921875,0.029060957953333855,0.7109375,1.1527708768844604
0.9921875,0.029124565422534943,0.71875,1.2585617303848267
0.9921875,0.021014049649238586,0.71875,1.3346304893493652
